ID,cardID,layout,name,manaCost,cmc,colors,rarity,type,types,subtypes,text,flavorText,power,toughness,colorIdentity,multiverseID,expansion,price,inventory,foilPrice,foilInventory,priceLastUpdated,onlineOnlyVersion,backroom,showcase,foilBackroom,foilShowcase
Morbid — Put three +1/+1 counters on that creature instead if a creature died this turn.,"""Werewolves are an unholy mix of a predator's instinct and a human's hatred.""
—Alena, trapper of Kessig",,,G,382285,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681735071,0,0,0,0,0
154515,bdcdd2b8fc3b7128f3191b4e49081935878dced2,normal,Hydra Omnivore,{4}{G}{G},6,Green,Mythic Rare,Creature — Hydra,Creature,Hydra,"Whenever Hydra Omnivore deals combat damage to an opponent, it deals that much damage to each other opponent.","""We should learn from the hydra. It never plays favorites; it devours everyone equally.""
—Thrass, elder druid",8,8,G,382286,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681735450,0,0,0,0,0
154516,b28b662e39b7967e66b2f5c7273774a99d323b08,normal,Lead the Stampede,{2}{G},3,Green,Uncommon,Sorcery,Sorcery,,Look at the top five cards of your library. You may reveal any number of creature cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in any order.,,,,G,382295,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681735803,0,0,0,0,0
154517,76a343e363cc9a3bb402264d71b383023d5a95e4,normal,Nature's Claim,{G},1,Green,Common,Instant,Instant,,Destroy target artifact or enchantment. Its controller gains 4 life.,"""The timeless, tireless jaws of nature shall one day devour us all.""
—Sildark, artificer of Omu",,,G,382316,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681736130,0,0,0,0,0
154518,54f9fdc3ed3be2776521f22c5a2fe0553298de6e,normal,Pelakka Wurm,{4}{G}{G}{G},7,Green,Uncommon,Creature — Wurm,Creature,Wurm,"Trample
When Pelakka Wurm enters the battlefield, you gain 7 life.
When Pelakka Wurm dies, draw a card.",It eats what it wants to eat—which is anything that moves.,7,7,G,382322,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681736589,0,0,0,0,0
154519,7b425e087efad53c62242c9231f7c962f1dcfd6d,normal,Plummet,{1}{G},2,Green,Common,Instant,Instant,,Destroy target creature with flying.,"""Let nothing own the skies but the wind.""
—Dejara, Giltwood druid",,,G,382330,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681736996,0,0,0,0,0
154520,e6acd8d93ee23b3952a04667bd6bf7676f2abb89,normal,Provoke,{1}{G},2,Green,Common,Instant,Instant,,Untap target creature you don't control. That creature blocks this turn if able.
Draw a card.,"""Never start a fight you can't finish.""
—Padril, council guardian",,,G,382336,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681737369,0,0,0,0,0
154521,ec0e25517bf496f62ec5a676eda69d4bf582246f,normal,Relic Crush,{4}{G},5,Green,Uncommon,Instant,Instant,,Destroy target artifact or enchantment and up to one other target artifact or enchantment.,"There are many ruins, but there used to be many more.",,,G,382345,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681737759,0,0,0,0,0
154522,788d6d6297f5a2f7dbc883ca4399e2f0f9c4f73a,normal,Respite,{1}{G},2,Green,Common,Instant,Instant,,Prevent all combat damage that would be dealt this turn. You gain 1 life for each attacking creature.,"""If they board us we're finished,"" warned Orim. Crovax nodded. ""And if they don't . . . what then?""",,,G,382346,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681738126,0,0,0,0,0
154523,7a1b65ddd622cf50457a7ae03df80783389c15cf,normal,Sakura-Tribe Elder,{1}{G},2,Green,Common,Creature — Snake Shaman,Creature,"Snake,Shaman","Sacrifice Sakura-Tribe Elder: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.","Slain warriors were buried with a tree sapling, so they would become a part of the forest after death.",1,1,G,382351,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681738564,0,0,0,0,0
154524,d1a1024745e7b534d5de50f870c7a1cb1ba64db9,normal,Scaled Wurm,{7}{G},8,Green,Common,Creature — Wurm,Creature,Wurm,,"The wurms become so big, a single scale can be used as a roof for a human dwelling.",7,6,G,382352,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681738979,0,0,0,0,0
154525,17d03087bd2d1e3fd7f1a49c607f543463a54b4a,normal,Sporecap Spider,{2}{G},3,Green,Common,Creature — Spider,Creature,Spider,Reach (This creature can block creatures with flying.),"""They don't move much, but then again, if you get caught in its web, it has all the time in the world to get to you.""
—Saidah, Joraga hunter",1,5,G,382373,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681739570,0,0,0,0,0
154526,40e62abe8769c0d311cfdf19db87bf83a20635a4,normal,Squirrel Nest,{1}{G}{G},3,Green,Uncommon,Enchantment — Aura,Enchantment,Aura,Enchant land
Enchanted land has "{T}: Create a 1/1 green Squirrel creature token.","In the treetops, unseen by many, lurks chittering, skittering death.",,,G,382374,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681740049,0,0,0,0,0
154527,fcb1f2e61e85f3a98e5e003c804c3c5a18656379,normal,Terastodon,{6}{G}{G},8,Green,Rare,Creature — Elephant,Creature,Elephant,"When Terastodon enters the battlefield, you may destroy up to three target noncreature permanents. For each permanent put into a graveyard this way, its controller creates a 3/3 green Elephant creature token.",,9,9,G,382382,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681740422,0,0,0,0,0
154528,46fb52ddf7971d8240166a3274a75a07245c1f45,normal,Wolfbriar Elemental,{2}{G}{G},4,Green,Rare,Creature — Elemental,Creature,Elemental,"Multikicker {G} (You may pay an additional {G} any number of times as you cast this spell.)
When Wolfbriar Elemental enters the battlefield, create a 2/2 green Wolf creature token for each time it was kicked.",,4,4,G,382408,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681740783,0,0,0,0,0
154529,e58a6cbf707b3da7ad9123fa626d7305c3864aa3,normal,Wrap in Vigor,{1}{G},2,Green,Common,Instant,Instant,,Regenerate each creature you control.,Some nature mages unknowingly took advantage of the temporal energies still swirling on Dominaria. What they mistook for healing magic was in fact the manipulation of time.,,,G,382413,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681741121,0,0,0,0,0
154530,5182d874d718f225134627039f54ac8258ddb4ab,normal,"Basandra, Battle Seraph",{3}{R}{W},5,"White,Red",Rare,Legendary Creature — Angel,Creature,Angel,Flying
Players can't cast spells during combat.
{R}: Target creature attacks this turn if able.,"Why listen to the mumblings of wizards when the lash speaks true?",4,4,"W,R",382218,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681741534,0,0,0,0,0
154531,5589a5ab2d7766d3e1621a80afbdacd616213a5f,normal,Decimate,{2}{R}{G},4,"Red,Green",Rare,Sorcery,Sorcery,,"Destroy target artifact, target creature, target enchantment, and target land.","Anarchy comes in many forms: social, individual, Gruul . . .",,,"R,G",382250,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681741907,0,0,0,0,0
154532,d34eb0ec5dc5f7fe0587520eadaa10274c958a15,normal,Dimir Doppelganger,{1}{U}{B},3,"Blue,Black",Rare,Creature — Shapeshifter,Creature,Shapeshifter,{1}{U}{B}: Exile target creature card from a graveyard. Dimir Doppelganger becomes a copy of that card and gains this ability.,"Fear not. Your life will not go unlived.",0,2,"U,B",382251,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681742291,0,0,0,0,0
154533,2d422ea72c7e75e3010faa45543268a4aa12c415,normal,"Edric, Spymaster of Trest",{1}{G}{U},3,"Blue,Green",Rare,Legendary Creature — Elf Rogue,Creature,"Elf,Rogue","Whenever a creature deals combat damage to one of your opponents, its controller may draw a card.","""I am not at liberty to reveal my sources, but I can assure you, the price on your head is high.""",2,2,"U,G",382257,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681742652,0,0,0,0,0
154534,3afbfef1d5fc239d4f5fcd8ea309c34849e3c8e4,normal,Fires of Yavimaya,{1}{R}{G},3,"Red,Green",Uncommon,Enchantment,Enchantment,,Creatures you control have haste.
Sacrifice Fires of Yavimaya: Target creature gets +2/+2 until end of turn.,Yavimaya lights the quickest path to battle.,,,"R,G",382267,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681742982,0,0,0,0,0
154535,581d0222948f41544f53a4194f77e639172934f6,normal,Mirari's Wake,{3}{G}{W},5,"White,Green",Mythic Rare,Enchantment,Enchantment,,"Creatures you control get +1/+1.
Whenever you tap a land for mana, add one mana to your mana pool of any type that land produced.",The land drank power from the Mirari as though it had thirsted forever.,,,"W,G",382308,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681743309,0,0,0,0,0
154536,07bf3c5cd5c5d00b755115803a5105f2bdc68d43,normal,Mortify,{1}{W}{B},3,"White,Black",Uncommon,Instant,Instant,,Destroy target creature or enchantment.,Many who cross Sorin's path come down with a sudden and fatal case of being-in-the-way-of-a-millennia-old-vampire.,,,"W,B",382313,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681743642,0,0,0,0,0
154537,9dcba9c7b993c5413376072da52160b205aa676c,normal,Pernicious Deed,{1}{B}{G},3,"Black,Green",Mythic Rare,Enchantment,Enchantment,,"{X}, Sacrifice Pernicious Deed: Destroy each artifact, creature, and enchantment with converted mana cost X or less.","""Yawgmoth,"" Freyalise whispered as she set the bomb, ""now you will pay for your treachery.""",,,"B,G",382323,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681744019,0,0,0,0,0
154538,f3c877e27eed824c1d1b368883ff09e64ee2219b,normal,Sky Spirit,{1}{W}{U},3,"White,Blue",Uncommon,Creature — Spirit,Creature,Spirit,"Flying, first strike","Like a strain of music: easy to remember but impossible to catch."
—Mirri of the Weatherlight,2,2,"W,U",382366,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681744357,0,0,0,0,0
154539,a7bdf201b21a865b2e338577aab23b33e152bbf2,normal,Spiritmonger,{3}{B}{G},5,"Black,Green",Rare,Creature — Beast,Creature,Beast,"Whenever Spiritmonger deals damage to a creature, put a +1/+1 counter on Spiritmonger.
{B}: Regenerate Spiritmonger.
{G}: Spiritmonger becomes the color of your choice until end of turn.",,6,6,"B,G",382370,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681744692,0,0,0,0,0
154540,95a7e6276a7edf555858261b20e5bdeb79fdc262,normal,Spontaneous Combustion,{1}{B}{R},3,"Black,Red",Uncommon,Instant,Instant,,"As an additional cost to cast Spontaneous Combustion, sacrifice a creature.
Spontaneous Combustion deals 3 damage to each creature.","Heat of battle" is usually a metaphor.,,,"B,R",382372,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681745045,0,0,0,0,0
154541,c0c0e1a7a46a41cac77abfce508ffb958f6576f1,normal,Wood Sage,{G}{U},2,"Blue,Green",Uncommon,Creature — Human Druid,Creature,"Human,Druid",{T}: Choose a creature card name. Reveal the top four cards of your library and put all of them with that name into your hand. Put the rest into your graveyard.,,1,1,"U,G",382409,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681745422,0,0,0,0,0
154542,dcbcecb8628165e678d795d819522983187e1862,normal,Altar of Dementia,{2},2,,Rare,Artifact,Artifact,,Sacrifice a creature: Target player puts a number of cards equal to the sacrificed creature's power from the top of his or her library into his or her graveyard.,"It is not that you will go mad. It is that you will beg for madness."
—Volrath,,,,382212,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681745776,0,0,0,0,0
154543,b6103bbf33b6812b34aed6b36dd551dd9b62d07e,normal,Deathrender,{4},4,,Rare,Artifact — Equipment,Artifact,Equipment,"Equipped creature gets +2/+2.
Whenever equipped creature dies, you may put a creature card from your hand onto the battlefield and attach Deathrender to it.
Equip {2}",,,,,382249,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681746138,0,0,0,0,0
154544,6d29b58780a9848148128fdec221a6c254495872,normal,Explorer's Scope,{1},1,,Uncommon,Artifact — Equipment,Artifact,Equipment,"Whenever equipped creature attacks, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,,382263,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681746490,0,0,0,0,0
154545,5f28396f4b3d6520bcf2f3c7b15a04058f6de19e,normal,Fireshrieker,{3},3,,Uncommon,Artifact — Equipment,Artifact,Equipment,Equipped creature has double strike. (It deals both first-strike and regular combat damage.)
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.),,,,,382268,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681746873,0,0,0,0,0
154546,f833ab9f963d33ec5823ec0d526a82cc7166b20d,normal,Galvanic Juggernaut,{4},4,,Uncommon,Artifact Creature — Juggernaut,"Artifact,Creature",Juggernaut,"Galvanic Juggernaut attacks each combat if able.
Galvanic Juggernaut doesn't untap during your untap step.
Whenever another creature dies, untap Galvanic Juggernaut.",,5,5,,382272,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681747238,0,0,0,0,0
154547,3f2fa178c29b488352baf556511c5810597784ec,normal,Peace Strider,{4},4,,Uncommon,Artifact Creature — Construct,"Artifact,Creature",Construct,"When Peace Strider enters the battlefield, you gain 3 life.","""The Vanished must have sent it from beyond to aid us in this struggle.""
—Kessla, Sylvok shaman",3,3,,382321,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681747599,0,0,0,0,0
154548,210e1f41d38de8570530e3adf9c0aebc36722080,normal,Reito Lantern,{2},2,,Uncommon,Artifact,Artifact,,{3}: Put target card from a graveyard on the bottom of its owner's library.,Lanterns carved from the mystic stones of the Reito Mines were said to light the way of lost souls.,,,,382344,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681747966,0,0,0,0,0
154549,d3f86274d793cf0e3bee24d68f72c7d8c1027fed,normal,Runed Servitor,{2},2,,Uncommon,Artifact Creature — Construct,"Artifact,Creature",Construct,"When Runed Servitor dies, each player draws a card.",Scholars had puzzled for centuries over the ruins at Tal Terig. Its secrets had always lived within one rune-carved head.,2,2,,382350,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681748291,0,0,0,0,0
154550,b971284ebf3dfeb06941683e885f7287f8d540f8,normal,Silent Arbiter,{4},4,,Rare,Artifact Creature — Construct,"Artifact,Creature",Construct,No more than one creature can attack each combat.
No more than one creature can block each combat.,"Scholars say that arbiters exist on every world, created by an unknown hand to enforce justice.",1,5,,382362,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681748620,0,0,0,0,0
154551,5f6f5598ce661caa5e652885e5e0e0d9d2d82bbc,normal,Spectral Searchlight,{3},3,,Uncommon,Artifact,Artifact,,{T}: Choose a player. That player adds one mana of any color he or she chooses to his or her mana pool.,"The first searchlights were given as gifts, symbols of cooperation, to the emissaries present at the signing of the Guildpact.",,,,382369,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681749007,0,0,0,0,0
154552,0b96414f7132deb91468cd5be1e8890be8770cde,normal,Vedalken Orrery,{4},4,,Rare,Artifact,Artifact,,You may cast spells as though they had flash.,"The model incorporated the fifth sun effortlessly, as if it had always known.",,,,382398,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681749378,0,0,0,0,0
154553,23d1c45bf6abba3e4be178ed0e9eeb03327b88f9,normal,Warmonger's Chariot,{2},2,,Uncommon,Artifact — Equipment,Artifact,Equipment,"Equipped creature gets +2/+2.
As long as equipped creature has defender, it can attack as though it didn't have defender.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",The best defense is a good offense.,,,,382405,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681749764,0,0,0,0,0
154554,2b23d2b74bbb30c39eb0f9ad3b3f5f5286f7ed9f,normal,Mirrodin's Core,,0,,Uncommon,Land,Land,,"{T}: Add {C} to your mana pool.
{T}: Put a charge counter on Mirrodin's Core.
{T}, Remove a charge counter from Mirrodin's Core: Add one mana of any color to your mana pool.",,,,,382309,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681750141,0,0,0,0,0
154555,e205b65bc1fcac553f5f0f65f26f6144c5e1a7fc,normal,Quicksand,,0,,Uncommon,Land,Land,,"{T}: Add {C} to your mana pool.
{T}, Sacrifice Quicksand: Target attacking creature without flying gets -1/-2 until end of turn.",Not all deaths are etched with mythic meaning and iconic glory.,,,,382338,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681750547,0,0,0,0,0
154556,bbf14f00d996413a48112c1404dc983114da7214,normal,Reflecting Pool,,0,,Rare,Land,Land,,{T}: Add to your mana pool one mana of any type that a land you control could produce.,Does it reflect the future that once was or the past that can never be?,,,,382342,Magic: The Gathering—Conspiracy,-1,0,-1,0,1517681750880,0,0,0,0,0
154668,1dab55ccfbcef9da15604ed3baa79df4bb11dcc4,normal,Into the Void,{3}{U},4,Blue,Uncommon,Sorcery,Sorcery,,Return up to two target creatures to their owners' hands.,"""The cathars have their swords, the inquisitors their axes. I prefer the 'diplomatic' approach.""
—Terhold, archmage of Drunau",,,U,416869,Conspiracy: Take the Crown,-1,0,-1,0,1517681796481,0,0,0,0,0
154779,e176eb21d9ed119c874d0d9962a64c5bcfe04b81,normal,Artisan of Kozilek,{9},9,,Uncommon,Creature — Eldrazi,Creature,Eldrazi,"When you cast Artisan of Kozilek, you may return target creature card from your graveyard to the battlefield.
Annihilator 2 (Whenever this creature attacks, defending player sacrifices two permanents.)",,10,9,,247392,Magic: The Gathering-Commander,-1,0,-1,0,1517681853390,0,0,0,0,0
